state_fips,year_month_est,num_calls,num_calls_abandon,pct_calls_abandon,num_calls_fast_abandon,pct_calls_fast_abandon,num_calls_answered,pct_calls_answered,num_calls_connected,pct_calls_connected,num_calls_complete,pct_calls_complete,num_calls_routed,pct_calls_routed,num_calls_cell,pct_calls_cell,num_calls_frequent,pct_calls_frequent,num_calls_repeat,pct_calls_repeat,call_duration_avg,call_duration_50p,call_talk_time_avg,call_talk_time_50p,time_to_abandon_greeting_avg,time_to_abandon_greeting_50p,time_to_abandon_center_avg,time_to_abandon_center_50p,time_to_abandon_network_avg,time_to_abandon_network_50p,time_to_connect_avg,time_to_connect_50p,time_to_route_avg,time_to_route_50p,est_wait_duration_avg,est_wait_duration_50p,est_talk_duration_avg,est_talk_duration_50p,caller_time_zone
10,2006-03,26,0,0,0,0,0,0,21,0.807692307692308,26,1,22,0.846153846153846,0,0,0,0,11,0.423076923076923,576.307692307692,311.5,,,,,,,,,,,,,26.1818181818182,29,502.681818181818,282.5,America/New_York
10,2007-03,118,0,0,0,0,0,0,86,0.728813559322034,114,0.966101694915254,99,0.838983050847458,0,0,0,0,75,0.635593220338983,249.669642857143,23,,,,,,,,,,,,,18.989898989899,29,278.483870967742,1,America/New_York
10,2008-03,118,0,0,0,0,0,0,85,0.720338983050847,118,1,91,0.771186440677966,0,0,0,0,47,0.398305084745763,412.779661016949,64,,,,,,,,,,,,,24.3846153846154,29,504.714285714286,162,America/New_York
10,2009-03,254,0,0,0,0,0,0,148,0.582677165354331,253,0.996062992125984,150,0.590551181102362,0,0,128,0.503937007874016,205,0.807086614173228,329.007936507937,36,,,,,,,,,,,,,27.9666666666667,29,520.945945945946,90.5,America/New_York
10,2010-03,150,0,0,0,0,0,0,65,0.433333333333333,150,1,65,0.433333333333333,0,0,86,0.573333333333333,109,0.726666666666667,235,30,,,,,,,,,,,,,28.7384615384615,29,495.0625,172.5,America/New_York
10,2011-03,128,0,0,0,0,0,0,60,0.46875,128,1,61,0.4765625,0,0,49,0.3828125,75,0.5859375,252.48031496063,31,,,,,,,,,,,,,28.7833333333333,29,491.45,295.5,America/New_York
10,2012-03,190,0,0,0,0,0,0,76,0.4,190,1,76,0.4,0,0,74,0.389473684210526,127,0.668421052631579,275.610526315789,24.5,,,,,,,,,,,,,28.5789473684211,29,637.657894736842,219,America/New_York
10,2013-03,85,0,0,0,0,0,0,51,0.6,85,1,51,0.6,0,0,0,0,37,0.435294117647059,408.435294117647,79,,,,,,,,,,,,,29,29,581.745098039216,159,America/New_York
10,2014-03,139,51,0.366906474820144,0,0,0,0,87,0.62589928057554,139,1,89,0.640287769784173,0,0,0,0,82,0.589928057553957,449.514492753623,95,,,,,,,,,,,,,29,29,629.186046511628,283,America/New_York
10,2015-03,163,62,0.380368098159509,0,0,0,0,100,0.613496932515337,163,1,107,0.656441717791411,0,0,0,0,79,0.484662576687117,430.16049382716,80.5,,,,,,,,,,,,,28.99,29,630.05,280.5,America/New_York
10,2015-03,163,62,0.380368098159509,0,0,0,0,100,0.613496932515337,163,1,107,0.656441717791411,0,0,0,0,79,0.484662576687117,430.16049382716,80.5,,,,,,,,,,,,,28.99,29,630.05,280.5,America/Chicago
10,2016-03,104,3,0.0288461538461538,0,0,0,0,51,0.490384615384615,104,1,54,0.519230769230769,0,0,0,0,37,0.355769230769231,400.442307692308,54,,,,,,,,,,,,,29,29,769.450980392157,483,America/New_York
10,2017-03,173,4,0.023121387283237,0,0,0,0,72,0.416184971098266,173,1,76,0.439306358381503,0,0,1,0.00578034682080925,74,0.427745664739884,287.630057803468,38,,,,,,,,,,,,,29,29,636,169,America/New_York
10,2018-03,243,3,0.0123456790123457,0,0,0,0,107,0.440329218106996,243,1,112,0.460905349794239,0,0,0,0,109,0.448559670781893,322.021097046414,38,,,,,,,,,,,,,29,29,684.932692307692,252.5,America/New_York
10,2019-03,270,2,0.00740740740740741,0,0,0,0,143,0.52962962962963,270,1,145,0.537037037037037,0,0,0,0,127,0.47037037037037,305.648148148148,59.5,,,,,,,,,,,,,29,29,533.944055944056,249,America/New_York
10,2020-03,195,111,0.569230769230769,90,0.461538461538462,84,0.430769230769231,97,0.497435897435897,195,1,105,0.538461538461538,0,0,0,0,64,0.328205128205128,341.625641025641,58,538.914285714286,119,18.4666666666667,14,35.5238095238095,20,50.6190476190476,26,13.3505154639175,7,45.9809523809524,47,45.9809523809524,47,572.638095238095,201,America/New_York
10,2021-03,279,171,0.612903225806452,148,0.530465949820789,108,0.387096774193548,123,0.440860215053763,279,1,131,0.469534050179211,0,0,0,0,115,0.412186379928315,267.659498207885,41,475.114503816794,154,16.4932432432432,12,60.4782608695652,27,67.1739130434783,36,6.95121951219512,6,45.1908396946565,46,45.1908396946565,46,506.229007633588,199,America/New_York
10,2022-03,301,199,0.661129568106312,166,0.551495016611296,102,0.338870431893688,130,0.431893687707641,301,1,135,0.448504983388704,0,0,0,0,144,0.478405315614618,226.993355481728,39,403.62962962963,77,19.7469879518072,15,49.4848484848485,20,58.969696969697,32,7.80769230769231,8,45.0962962962963,47,45.0962962962963,47,436.733333333333,123,America/New_York
10,2005-04,6,0,0,0,0,0,0,4,0.666666666666667,6,1,5,0.833333333333333,0,0,0,0,2,0.333333333333333,466.833333333333,522,,,,,,,,,,,,,23.2,29,429.4,477,America/New_York
10,2006-04,21,0,0,0,0,0,0,17,0.80952380952381,21,1,19,0.904761904761905,0,0,0,0,6,0.285714285714286,281.52380952381,169,,,,,,,,,,,,,22.8421052631579,29,287.578947368421,142,America/New_York
10,2007-04,127,0,0,0,0,0,0,93,0.732283464566929,127,1,103,0.811023622047244,0,0,33,0.259842519685039,85,0.669291338582677,349.422764227642,54,,,,,,,,,,,,,21.9805825242718,29,399.464646464646,105,America/New_York
10,2008-04,71,0,0,0,0,0,0,54,0.76056338028169,71,1,59,0.830985915492958,0,0,0,0,29,0.408450704225352,457.971830985916,193,,,,,,,,,,,,,24.7118644067797,29,524.728813559322,314,America/New_York
10,2009-04,189,0,0,0,0,0,0,83,0.439153439153439,189,1,83,0.439153439153439,0,0,86,0.455026455026455,149,0.788359788359788,157.544973544974,31,,,,,,,,,,,,,27.4578313253012,29,309.915662650602,20,America/New_York
10,2010-04,169,0,0,0,0,0,0,85,0.502958579881657,169,1,85,0.502958579881657,0,0,70,0.414201183431953,115,0.680473372781065,242.390532544379,38,,,,,,,,,,,,,28.8,29,439.435294117647,212,America/New_York
10,2011-04,156,0,0,0,0,0,0,73,0.467948717948718,156,1,73,0.467948717948718,0,0,56,0.358974358974359,103,0.66025641025641,253.363636363637,31.5,,,,,,,,,,,,,28.8732394366197,29,508.521126760563,277,America/New_York
10,2012-04,161,0,0,0,0,0,0,67,0.416149068322981,161,1,67,0.416149068322981,0,0,64,0.397515527950311,109,0.677018633540373,311.006211180125,31,,,,,,,,,,,,,29,29,698.731343283582,272,America/New_York
10,2013-04,104,0,0,0,0,0,0,70,0.673076923076923,104,1,70,0.673076923076923,0,0,0,0,48,0.461538461538462,452.676470588235,95.5,,,,,,,,,,,,,28.8714285714286,29,595.882352941177,273,America/New_York
10,2014-04,146,59,0.404109589041096,0,0,0,0,87,0.595890410958904,146,1,91,0.623287671232877,0,0,0,0,68,0.465753424657534,342.602739726027,61.5,,,,,,,,,,,,,29,29,504.574712643678,226,America/New_York
10,2015-04,195,88,0.451282051282051,0,0,0,0,105,0.538461538461538,195,1,110,0.564102564102564,0,0,52,0.266666666666667,115,0.58974358974359,296.205128205128,61,,,,,,,,,,,,,28.8190476190476,29,463.038095238095,154,America/New_York
10,2016-04,123,2,0.016260162601626,0,0,0,0,68,0.552845528455285,123,1,70,0.569105691056911,0,0,0,0,55,0.447154471544715,357.934959349593,59,,,,,,,,,,,,,29,29,603.602941176471,215,America/New_York
10,2017-04,189,2,0.0105820105820106,0,0,0,0,94,0.497354497354497,189,1,97,0.513227513227513,0,0,0,0,61,0.322751322751323,218.06914893617,49.5,,,,,,,,,,,,,29,29,390.521276595745,143,America/New_York
10,2018-04,246,11,0.0447154471544715,0,0,0,0,115,0.467479674796748,246,1,125,0.508130081300813,0,0,0,0,93,0.378048780487805,359.811926605505,41,,,,,,,,,,,,,29,29,748.755102040816,457.5,America/New_York
10,2019-04,232,4,0.0172413793103448,0,0,0,0,109,0.469827586206897,232,1,114,0.491379310344828,0,0,0,0,86,0.370689655172414,259.5670995671,39,,,,,,,,,,,,,28.8440366972477,29,500.009174311927,225,America/New_York
10,2020-04,222,118,0.531531531531532,99,0.445945945945946,104,0.468468468468469,119,0.536036036036036,222,1,123,0.554054054054054,0,0,0,0,80,0.36036036036036,328.810810810811,76.5,479.569105691057,153,21.5353535353535,16,63.8333333333333,40.5,71.5263157894737,43,12.7563025210084,7,46.4552845528455,47,46.4552845528455,47,529.674796747967,191,America/New_York
10,2021-04,249,146,0.586345381526104,117,0.469879518072289,103,0.413654618473896,121,0.485943775100402,249,1,132,0.530120481927711,0,0,0,0,116,0.465863453815261,357.40562248996,56,579.560606060606,73.5,17.034188034188,12,39.7586206896552,10,53.2068965517242,18,8.45454545454545,6,46.3409090909091,46,46.3409090909091,46,612.757575757576,120,America/New_York
10,2022-04,312,218,0.698717948717949,180,0.576923076923077,94,0.301282051282051,128,0.41025641025641,312,1,132,0.423076923076923,0,0,0,0,164,0.525641025641026,220.195512820513,34.5,409.477272727273,63,19.9,16,59,37.5,69.1315789473684,48.5,7.9921875,7,45.1742424242424,46.5,45.1742424242424,46.5,448.151515151515,119.5,America/New_York
10,2006-05,24,0,0,0,0,0,0,16,0.666666666666667,24,1,16,0.666666666666667,0,0,0,0,15,0.625,295.041666666667,86,,,,,,,,,,,,,25.0625,29,369.25,130.5,America/New_York
10,2007-05,161,0,0,0,0,0,0,132,0.819875776397516,161,1,141,0.875776397515528,0,0,74,0.459627329192547,121,0.751552795031056,387.251572327044,87,,,,,,,,,,,,,23.1560283687943,29,408.625899280576,108,America/New_York
10,2008-05,179,0,0,0,0,0,0,71,0.396648044692737,179,1,80,0.446927374301676,0,0,75,0.418994413407821,132,0.737430167597765,173.603351955307,12,,,,,,,,,,,,,23.4375,29,311.175,83.5,America/New_York
10,2009-05,206,0,0,0,0,0,0,99,0.480582524271845,204,0.990291262135922,103,0.5,0,0,87,0.422330097087379,158,0.766990291262136,271.71568627451,37.5,,,,,,,,,,,,,27.873786407767,29,506.693069306931,246,America/New_York
10,2010-05,161,0,0,0,0,0,0,86,0.53416149068323,161,1,86,0.53416149068323,0,0,67,0.416149068322981,106,0.658385093167702,250.347826086956,44,,,,,,,,,,,,,28.5813953488372,29,428.56976744186,181,America/New_York
10,2011-05,129,0,0,0,0,0,0,67,0.51937984496124,129,1,67,0.51937984496124,0,0,48,0.372093023255814,85,0.658914728682171,395.023255813953,39,,,,,,,,,,,,,28.6119402985075,29,716.865671641791,324,America/New_York
10,2012-05,145,0,0,0,0,0,0,69,0.475862068965517,145,1,69,0.475862068965517,0,0,52,0.358620689655172,95,0.655172413793103,320.724137931034,33,,,,,,,,,,,,,28.6521739130435,29,628.405797101449,246,America/New_York
10,2013-05,136,6,0.0441176470588235,0,0,0,0,104,0.764705882352941,136,1,104,0.764705882352941,0,0,0,0,67,0.492647058823529,324.561403508772,61,,,,,,,,,,,,,29,29,610.96,479,America/New_York
10,2014-05,149,61,0.409395973154362,0,0,0,0,88,0.590604026845638,149,1,90,0.604026845637584,0,0,0,0,73,0.48993288590604,389.664429530201,96,,,,,,,,,,,,,29,29,588.488636363636,364.5,America/New_York
10,2015-05,135,59,0.437037037037037,0,0,0,0,76,0.562962962962963,135,1,78,0.577777777777778,0,0,4,0.0296296296296296,60,0.444444444444444,343.081481481482,61,,,,,,,,,,,,,29,29,533.065789473684,253.5,America/New_York
